HITID	URL	image1	address	LISTING_ID	Worker	Answer	Date
3L2OEKSTW9AVIX925JKHEKVYHCEY84	http://www.movoto.com/cupertino-ca/898-e-estates-dr-cupertino-ca-95014-100_81401982/	http://100.mlsimages.movoto.com/082/81401982_0.jpg	898 E Estates Dr	cupertino	A2BO8M77CS3SGZ	5 Star - Top 20%	Fri Nov 14 03:27:41 UTC 2014
3VGET1QSZ0ZNTE9JGDANFNENVK87WR	http://www.movoto.com/sunnyvale-ca/698-e-duane-ave-sunnyvale-ca-94085-100_81414405/	http://100.mlsimages.movoto.com/005/81414405_0.jpg	698 E Duane Ave	sunnyvale	A2BO8M77CS3SGZ	NA - no interior pics	Fri Nov 14 03:29:54 UTC 2014
3MZ3TAMYTLNFA29T0A4EJDWFHL4IRU	http://www.movoto.com/sunnyvale-ca/250-santa-fe-ter-108-sunnyvale-ca-94085-100_81411134/	http://100.mlsimages.movoto.com/034/81411134_0.jpg	250 Santa Fe TER #108	sunnyvale	A2BO8M77CS3SGZ	5 Star - Top 20%	Fri Nov 14 03:33:10 UTC 2014
3D06DR5225J974D3JEGKGGEMYQ0AMU	http://www.movoto.com/cupertino-ca/20916-greenleaf-dr-cupertino-ca-95014-100_81410199/	http://100.mlsimages.movoto.com/099/81410199_0.jpg	20916 Greenleaf Dr	cupertino	A2BO8M77CS3SGZ	5 Star - Top 20%	Fri Nov 14 03:35:42 UTC 2014
356TQKY9XFXC3DD1IAUH17B1DD587D	http://www.movoto.com/sunnyvale-ca/643-dunholme-way-sunnyvale-ca-94087-100_81434794/	http://100.mlsimages.movoto.com/094/81434794_0.jpg	643 Dunholme Way	sunnyvale	AQ2INPVVXR1G0	NA - no interior pics	Fri Nov 14 03:35:24 UTC 2014
34O39PNDK685NUVNU0CXXQS2MVJRBT	http://www.movoto.com/sunnyvale-ca/1063-susan-way-sunnyvale-ca-94087-100_81426505/	http://100.mlsimages.movoto.com/005/81426505_0.jpg	1063 Susan Way	sunnyvale	A2BO8M77CS3SGZ	5 Star - Top 20%	Fri Nov 14 03:37:41 UTC 2014
31MCUE39BKM9V9IWZW3FG3GJWUX3GK	http://www.movoto.com/sunnyvale-ca/1579-parrot-ave-sunnyvale-ca-94087-100_81426312/	http://100.mlsimages.movoto.com/012/81426312_0.jpg	1579 Parrot Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:41:38 UTC 2014
3G57RS03HH5MUUXTE06JTWK207I25P	http://www.movoto.com/sunnyvale-ca/782-morse-ave-sunnyvale-ca-94085-100_81416122/	http://100.mlsimages.movoto.com/022/81416122_0.jpg	782 Morse Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:42:27 UTC 2014
335HHSX8CD5LDXF4CRR9ECEW27YDHQ	http://www.movoto.com/sunnyvale-ca/546-saco-ter-sunnyvale-ca-94089-100_81408694/	http://100.mlsimages.movoto.com/094/81408694_0.jpg	546 Saco TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:42:41 UTC 2014
3QXFBUZ4ZKGTU3VFEGZG3C6J97FUGH	http://www.movoto.com/sunnyvale-ca/1143-munich-ter-sunnyvale-ca-94089-100_81403564/	http://100.mlsimages.movoto.com/064/81403564_0.jpg	1143 Munich TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:43:01 UTC 2014
37YYO3NWHDQKRXYAQ3IXJFZY4FICCH	http://www.movoto.com/sunnyvale-ca/903-sunrose-ter-113-sunnyvale-ca-94086-100_81425757/	http://100.mlsimages.movoto.com/057/81425757_0.jpg	903 Sunrose TER #113	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:42:51 UTC 2014
3ZUE82NE0A1PI6S70TSTPZOIB1OF8O	http://www.movoto.com/sunnyvale-ca/620-santa-cruz-ter-sunnyvale-ca-94085-100_81413120/	http://100.mlsimages.movoto.com/020/81413120_0.jpg	620 Santa Cruz TER	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:43:13 UTC 2014
3ABAOCJ4R841UKKK8AD66GTR28MQMH	http://www.movoto.com/sunnyvale-ca/1069-saginaw-ter-302-sunnyvale-ca-94089-100_81414336/	http://100.mlsimages.movoto.com/036/81414336_0.jpg	1069 Saginaw TER #302	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:44:23 UTC 2014
3CIS7GGG65JVAPZO8L9S39L7WR2EUM	http://www.movoto.com/sunnyvale-ca/865-rattan-ter-sunnyvale-ca-94086-100_81416631/	http://100.mlsimages.movoto.com/031/81416631_0.jpg	865 Rattan TER	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:43:52 UTC 2014
3PIOQ99R7YMZ4VC11KCBTWFGAJ2UNQ	http://www.movoto.com/sunnyvale-ca/700-winstead-ct-sunnyvale-ca-94087-100_81416694/	http://100.mlsimages.movoto.com/094/81416694_0.jpg	700 Winstead Ct	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:43:58 UTC 2014
3T2HW4QDUV7ITZR7EJ86HPYQYUF9CX	http://www.movoto.com/cupertino-ca/10008-dove-oak-ct-cupertino-ca-95014-100_81401218/	http://100.mlsimages.movoto.com/018/81401218_0.jpg	10008 Dove Oak Ct	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:45:09 UTC 2014
3P458N04Q1HVWDH3K6PELFBMT6RX2T	http://www.movoto.com/sunnyvale-ca/932-marion-way-sunnyvale-ca-94087-100_81405955/	http://100.mlsimages.movoto.com/055/81405955_0.jpg	932 Marion Way	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:45:07 UTC 2014
3FDWKV9VCN2TMDR1PJXBGHQG5TSMUI	http://www.movoto.com/cupertino-ca/18760-newsom-ave-cupertino-ca-95014-100_81416672/	http://100.mlsimages.movoto.com/072/81416672_0.jpg	18760 Newsom Ave	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:45:37 UTC 2014
3ZZAYRN1I6R2M3XO2UME3PTJHF0TOD	http://www.movoto.com/cupertino-ca/20740-celeste-cir-cupertino-ca-95014-100_81407681/	http://100.mlsimages.movoto.com/081/81407681_0.jpg	20740 Celeste Cir	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:45:16 UTC 2014
3QXFBUZ4ZKGTU3VFEGZG3C6J97HGU5	http://www.movoto.com/cupertino-ca/835-september-ct-cupertino-ca-95014-100_81407208/	http://100.mlsimages.movoto.com/008/81407208_0.jpg	835 September Ct	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:45:49 UTC 2014
3ZURAPD288N7768M18JEAP1AXVIF14	http://www.movoto.com/sunnyvale-ca/814-san-pablo-ave-sunnyvale-ca-94085-100_81400478/	http://100.mlsimages.movoto.com/078/81400478_0.jpg	814 San Pablo Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:45:47 UTC 2014
38XPGNCKHT0DV2RVO57KQ9BZX9G4VU	http://www.movoto.com/sunnyvale-ca/936-e-cardinal-dr-sunnyvale-ca-94087-100_81400431/	http://100.mlsimages.movoto.com/031/81400431_0.jpg	936 E Cardinal Dr	sunnyvale	AWRAXV1RIYR0M	5 Star - Top 20%	Fri Nov 14 03:47:36 UTC 2014
3ZTE0JGGCESL0MVDG8ROEFTFTT0OCP	http://www.movoto.com/cupertino-ca/22330-homestead-rd-211-cupertino-ca-95014-100_81428948/	http://100.mlsimages.movoto.com/048/81428948_0.jpg	22330 Homestead Rd #211	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:47:31 UTC 2014
3QO7EE372ON5BTGNHLNXS0IXQ9IQBS	http://www.movoto.com/sunnyvale-ca/1029-jena-ter-sunnyvale-ca-94089-100_81404634/	http://100.mlsimages.movoto.com/034/81404634_0.jpg	1029 Jena TER	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:47:39 UTC 2014
363A7XIFV4MSXR7CX6HB3CXZPJCAVB	http://www.movoto.com/sunnyvale-ca/798-lois-ave-sunnyvale-ca-94087-100_81430213/	http://100.mlsimages.movoto.com/013/81430213_0.jpg	798 Lois Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:47:34 UTC 2014
3T5ZXGO9DEO1TRJ3NZ30EIP0HC3ZQ6	http://www.movoto.com/sunnyvale-ca/471-senna-ct-sunnyvale-ca-94086-100_81342326/	http://100.mlsimages.movoto.com/026/81342326_0.jpg	471 Senna Ct	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:46:15 UTC 2014
3FJ2RVH25Z65VHZ5HQJ05CP4M3129G	http://www.movoto.com/sunnyvale-ca/1164-la-rochelle-ter-a-sunnyvale-ca-94089-100_81414233/	http://100.mlsimages.movoto.com/033/81414233_0.jpg	1164 La Rochelle TER #a	sunnyvale	A2WNW8A4MOR7T7	NA - no interior pics	Fri Nov 14 03:47:57 UTC 2014
3WRBLBQ2GR8DEHJZG9LWE5ICTID0GM	http://www.movoto.com/sunnyvale-ca/812-corvallis-dr-sunnyvale-ca-94087-100_81404950/	http://100.mlsimages.movoto.com/050/81404950_0.jpg	812 Corvallis Dr	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:46:40 UTC 2014
3LVTFB9DE5I12AOYX7FBTB9U6MAQG9	http://www.movoto.com/cupertino-ca/1118-yorkshire-dr-cupertino-ca-95014-100_81413078/	http://100.mlsimages.movoto.com/078/81413078_0.jpg	1118 Yorkshire Dr	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:48:25 UTC 2014
38DCH97KHH2BTCEZ5D0EQO1AYERQJD	http://www.movoto.com/cupertino-ca/10140-santa-clara-ave-cupertino-ca-95014-100_81420552/	http://100.mlsimages.movoto.com/052/81420552_0.jpg	10140 Santa Clara Ave	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:48:44 UTC 2014
338431Z1FLFP6OKWY5HJ3AS1TU2ROX	http://www.movoto.com/cupertino-ca/7712-orogrande-pl-cupertino-ca-95014-100_81434192/	http://100.mlsimages.movoto.com/092/81434192_0.jpg	7712 Orogrande Pl	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:49:01 UTC 2014
307FVKVSYRFBKCQZ6744KVVWBRA473	http://www.movoto.com/sunnyvale-ca/590-san-posadas-ter-20-sunnyvale-ca-94085-100_81433860/	http://100.mlsimages.movoto.com/060/81433860_0.jpg	590 San Posadas TER #20	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:49:27 UTC 2014
3VEI3XUCZRX7ROWXD5UYSAXR3ZZPRD	http://www.movoto.com/sunnyvale-ca/609-arcadia-ter-201-sunnyvale-ca-94085-100_81405357/	http://100.mlsimages.movoto.com/057/81405357_0.jpg	609 Arcadia TER #201	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:49:28 UTC 2014
3FK4G712NX0G5VC2KBYXDP7YCLPSSK	http://www.movoto.com/cupertino-ca/7718-tomki-ct-cupertino-ca-95014-100_81417364/	http://100.mlsimages.movoto.com/064/81417364_0.jpg	7718 Tomki Ct	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:51:05 UTC 2014
3ZXNP4Z39RL7IKXKCZ3L6CX7XD4L7C	http://www.movoto.com/sunnyvale-ca/1521-new-brunswick-ave-sunnyvale-ca-94087-100_81420629/	http://100.mlsimages.movoto.com/029/81420629_0.jpg	1521 New Brunswick Ave	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:51:06 UTC 2014
3X55NP42EOGF8MBV2FT2ACUBXLK3PO	http://www.movoto.com/sunnyvale-ca/775-chopin-dr-sunnyvale-ca-94087-100_81422231/	http://100.mlsimages.movoto.com/031/81422231_0.jpg	775 Chopin Dr	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:56:03 UTC 2014
3D5G8J4N5A4XCN6L368SYHNRD8XVTH	http://www.movoto.com/sunnyvale-ca/581-kiholo-ter-sunnyvale-ca-94089-100_81426533/	http://100.mlsimages.movoto.com/033/81426533_0.jpg	581 Kiholo TER	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:57:42 UTC 2014
3J6BHNX0U9SL1Z7P7689N96I8S4NKM	http://www.movoto.com/sunnyvale-ca/1292-bedford-ct-sunnyvale-ca-94087-100_81405866/	http://100.mlsimages.movoto.com/066/81405866_0.jpg	1292 Bedford Ct	sunnyvale	A2WNW8A4MOR7T7	5 Star - Top 20%	Fri Nov 14 03:57:28 UTC 2014
3E6L1VR4XWM2ES9J7EVV5LSR56Z6FU	http://www.movoto.com/sunnyvale-ca/929-e-el-camino-real-107b-sunnyvale-ca-94087-100_81414526/	http://100.mlsimages.movoto.com/026/81414526_0.jpg	929 E El Camino Real #107b	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:57:12 UTC 2014
3126F2F5F83IIKRSRZAYT3Y8OAAEPQ	http://www.movoto.com/sunnyvale-ca/947-e-homestead-rd-sunnyvale-ca-94087-100_81413463/	http://100.mlsimages.movoto.com/063/81413463_0.jpg	947 E Homestead Rd	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:58:09 UTC 2014
3M4KL7H8KVNBODFB0FGAGJOX4WG61T	http://www.movoto.com/sunnyvale-ca/855-mango-ave-sunnyvale-ca-94087-100_81400181/	http://100.mlsimages.movoto.com/081/81400181_0.jpg	855 Mango Ave	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:59:02 UTC 2014
3E6L1VR4XWM2ES9J7EVV5LSR56YF62	http://www.movoto.com/sunnyvale-ca/760-dartshire-way-sunnyvale-ca-94087-100_81405761/	http://100.mlsimages.movoto.com/061/81405761_0.jpg	760 Dartshire Way	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 03:58:20 UTC 2014
39O0SQZVJN7ILISXHJ0HSO6635T7RO	http://www.movoto.com/sunnyvale-ca/964-helena-dr-sunnyvale-ca-94087-100_81401987/	http://100.mlsimages.movoto.com/087/81401987_0.jpg	964 Helena Dr	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:01:14 UTC 2014
302U8RURJZ1ZHA116AMGPIHZOQBNV8	http://www.movoto.com/sunnyvale-ca/820-e-homestead-rd-sunnyvale-ca-94087-100_81413489/	http://100.mlsimages.movoto.com/089/81413489_0.jpg	820 E Homestead Rd	sunnyvale	AWISGDFIKTX85	4 Star	Fri Nov 14 03:59:52 UTC 2014
31J7RYECZLQT7YIINJMC526UUR4L1F	http://www.movoto.com/cupertino-ca/19707-merritt-dr-cupertino-ca-95014-100_81408672/	http://100.mlsimages.movoto.com/072/81408672_0.jpg	19707 Merritt Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 03:59:33 UTC 2014
3K3G488TR283MDZEGBWKPEI5GDX5Q7	http://www.movoto.com/sunnyvale-ca/1040-w-washington-ave-sunnyvale-ca-94086-100_81413292/	http://100.mlsimages.movoto.com/092/81413292_0.jpg	1040 W Washington Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:01:36 UTC 2014
3O2Y2UIUCQU9D7U89IPWF4X961IFK7	http://www.movoto.com/cupertino-ca/10559-felton-way-cupertino-ca-95014-100_81433830/	http://100.mlsimages.movoto.com/030/81433830_0.jpg	10559 Felton Way	cupertino	A2WNW8A4MOR7T7	5 Star - Top 20%	Fri Nov 14 04:00:42 UTC 2014
3VMV5CHJZ8FEUQGQEB96YGKHQTAGTE	http://www.movoto.com/cupertino-ca/10090-pasadena-ave-a4-cupertino-ca-95014-100_81343627/	http://100.mlsimages.movoto.com/027/81343627_0.jpg	10090 Pasadena Ave #a4	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:01:25 UTC 2014
35YHTYFL1G3NTIOK8M33HD8QMZPVF9	http://www.movoto.com/sunnyvale-ca/428-san-eduardo-ter-sunnyvale-ca-94085-100_81418327/	http://100.mlsimages.movoto.com/027/81418327_0.jpg	428 San Eduardo TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:02:09 UTC 2014
38B7Q9C28G5TDII64SV3VP6G284965	http://www.movoto.com/cupertino-ca/22092-san-fernando-ct-cupertino-ca-95014-100_81408701/	http://100.mlsimages.movoto.com/001/81408701_0.jpg	22092 San Fernando Ct	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:02:42 UTC 2014
3HKIF5DF6YXVAB7CG54P7GJ5WM6G9D	http://www.movoto.com/cupertino-ca/10555-s-foothill-blvd-cupertino-ca-95014-100_81407894/	http://100.mlsimages.movoto.com/094/81407894_0.jpg	10555 S Foothill BLVD	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:03:01 UTC 2014
30ZKOOGW2W6CBFREQSXMWOQJ0F61AE	http://www.movoto.com/sunnyvale-ca/854-e-california-ave-sunnyvale-ca-94086-100_81429150/	http://100.mlsimages.movoto.com/050/81429150_0.jpg	854 E California Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:04:19 UTC 2014
3S8APUMBJXJ8K4QE35C3G1EJJ79FBN	http://www.movoto.com/cupertino-ca/10424-paradise-dr-cupertino-ca-95014-100_81418573/	http://100.mlsimages.movoto.com/073/81418573_0.jpg	10424 Paradise Dr	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:04:06 UTC 2014
34KYK9TV2R8HO9V09PC2N0XY8X3SBJ	http://www.movoto.com/cupertino-ca/8140-park-villa-cir-cupertino-ca-95014-100_81425468/	http://100.mlsimages.movoto.com/068/81425468_0.jpg	8140 Park Villa Cir	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:03:40 UTC 2014
3P520RYKCH6VE66VXKGPZFFUJY1U5Z	http://www.movoto.com/sunnyvale-ca/939-la-mesa-ter-c-sunnyvale-ca-94086-100_81404988/	http://100.mlsimages.movoto.com/088/81404988_0.jpg	939 La Mesa TER #c	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:04:27 UTC 2014
3MDKGGG61QNCXXRK2Y0KMP7SWF6T6O	http://www.movoto.com/cupertino-ca/22651-queens-oak-ct-cupertino-ca-95014-100_81410602/	http://100.mlsimages.movoto.com/002/81410602_0.jpg	22651 Queens Oak Ct	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:04:53 UTC 2014
3SZYX62S5G0TGVUZKCNEPN1ABN4578	http://www.movoto.com/sunnyvale-ca/1026-hollenbeck-ave-sunnyvale-ca-94087-100_81416688/	http://100.mlsimages.movoto.com/088/81416688_0.jpg	1026 Hollenbeck Ave	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:04:41 UTC 2014
3D4BBDG7ZHWWEX2RXA7WQCV4Y253CA	http://www.movoto.com/cupertino-ca/10550-mira-vista-rd-cupertino-ca-95014-100_81415448/	http://100.mlsimages.movoto.com/048/81415448_0.jpg	10550 Mira Vista Rd	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:06:52 UTC 2014
3VAOOVPI3ZS6X5MMGT4VPHF8SX9LLL	http://www.movoto.com/sunnyvale-ca/722-russett-ter-sunnyvale-ca-94087-100_81405063/	http://100.mlsimages.movoto.com/063/81405063_0.jpg	722 Russett TER	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:06:30 UTC 2014
31MBOZ6PAORDU1SG3GBWMYPLYOVCLW	http://www.movoto.com/sunnyvale-ca/1122-castleton-way-sunnyvale-ca-94087-100_81413243/	http://100.mlsimages.movoto.com/043/81413243_0.jpg	1122 Castleton Way	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:06:33 UTC 2014
37VE3DA4YUHSY0HKYV03JMQWZMNHBO	http://www.movoto.com/sunnyvale-ca/880-fremont-ave-422-sunnyvale-ca-94087-110_423951/	http://110.mlsimages.movoto.com/051/423951_0.jpg	880 Fremont Ave #422	sunnyvale	A2WNW8A4MOR7T7	NA - no interior pics	Fri Nov 14 04:06:16 UTC 2014
3D1UCPY6GG9U2UCEGYRROQZL8BK384	http://www.movoto.com/sunnyvale-ca/911-coeur-d-alene-way-sunnyvale-ca-94087-100_81413048/	http://100.mlsimages.movoto.com/048/81413048_0.jpg	911 Coeur D Alene Way	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:08:28 UTC 2014
3WPCIUYH1A8BI66ZCL8YSVHKD1TDT0	http://www.movoto.com/cupertino-ca/10817-northridge-sq-cupertino-ca-95014-100_81416247/	http://100.mlsimages.movoto.com/047/81416247_0.jpg	10817 Northridge Sq	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:08:40 UTC 2014
37G6BXQPLQL3IWS7RCPNT8OIT6WEQH	http://www.movoto.com/sunnyvale-ca/480-tea-tree-ter-sunnyvale-ca-94086-100_81418531/	http://100.mlsimages.movoto.com/031/81418531_0.jpg	480 Tea Tree TER	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:10:50 UTC 2014
3ZLW647WALVJGFAP0HIQEZMIMBS321	http://www.movoto.com/sunnyvale-ca/828-muender-ave-sunnyvale-ca-94086-100_81404814/	http://100.mlsimages.movoto.com/014/81404814_0.jpg	828 Muender Ave	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:10:37 UTC 2014
3J94SKDEKIP9X4V9BPQ0PFB6XY7D59	http://www.movoto.com/sunnyvale-ca/831-corvallis-dr-sunnyvale-ca-94087-100_81420698/	http://100.mlsimages.movoto.com/098/81420698_0.jpg	831 Corvallis Dr	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:11:02 UTC 2014
3XUSYT70IT1A2X98EJKO8KFFGQWD0O	http://www.movoto.com/sunnyvale-ca/535-s-bayview-ave-sunnyvale-ca-94086-100_81418295/	http://100.mlsimages.movoto.com/095/81418295_0.jpg	535 S Bayview Ave	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:12:05 UTC 2014
3WRKFXQBOB7O73LFE5W8R9PCK8JYIC	http://www.movoto.com/sunnyvale-ca/737-pierino-ave-sunnyvale-ca-94086-100_81402699/	http://100.mlsimages.movoto.com/099/81402699_0.jpg	737 Pierino Ave	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:12:16 UTC 2014
37SOB9Z0SSXPH1WXAN0VTVLRSBIL37	http://www.movoto.com/sunnyvale-ca/1180-glin-ter-sunnyvale-ca-94089-100_81427420/	http://100.mlsimages.movoto.com/020/81427420_0.jpg	1180 Glin TER	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:12:59 UTC 2014
32PT7WK7DMF6JP85X627AIDMJ2H3DA	http://www.movoto.com/cupertino-ca/11801-dorothy-anne-way-cupertino-ca-95014-100_81307802/	http://100.mlsimages.movoto.com/002/81307802_0.jpg	11801 Dorothy Anne Way	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:16:37 UTC 2014
3IZPORCT1F9FE7Y9USMTJ1V0H8PHR0	http://www.movoto.com/sunnyvale-ca/565-waite-ave-sunnyvale-ca-94085-100_81404364/	http://100.mlsimages.movoto.com/064/81404364_0.jpg	565 Waite Ave	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:16:33 UTC 2014
36QZ6V1589DWK8469GTXSQPMXIAUS2	http://www.movoto.com/sunnyvale-ca/775-lakebird-dr-sunnyvale-ca-94089-100_81413097/	http://100.mlsimages.movoto.com/097/81413097_0.jpg	775 Lakebird Dr	sunnyvale	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:17:25 UTC 2014
3R4QIDVOJPCELT22ILUNZRZ4A38EE5	http://www.movoto.com/cupertino-ca/10659-nathanson-ave-cupertino-ca-95014-100_81409387/	http://100.mlsimages.movoto.com/087/81409387_0.jpg	10659 Nathanson Ave	cupertino	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:17:50 UTC 2014
3J6BHNX0U9SL1Z7P7689N96I8S4KNJ	http://www.movoto.com/cupertino-ca/822-miller-ave-cupertino-ca-95014-100_81339651/	http://100.mlsimages.movoto.com/051/81339651_0.jpg	822 Miller Ave	cupertino	A10DBWQ3JAUL4J	5 Star - Top 20%	Fri Nov 14 04:20:56 UTC 2014
3P458N04Q1HVWDH3K6PELFBMT6T2X0	http://www.movoto.com/cupertino-ca/10714-carver-dr-cupertino-ca-95014-100_81341272/	http://100.mlsimages.movoto.com/072/81341272_0.jpg	10714 Carver Dr	cupertino	A18IJ8C5SL628I	4 Star	Fri Nov 14 04:19:54 UTC 2014
3CVDZS288H043VUBUU2CUHPDV6DFMC	http://www.movoto.com/sunnyvale-ca/430-vine-ave-sunnyvale-ca-94086-100_81421392/	http://100.mlsimages.movoto.com/092/81421392_0.jpg	430 Vine Ave	sunnyvale	A10DBWQ3JAUL4J	4 Star	Fri Nov 14 04:20:39 UTC 2014
3ZXV7Q5FJBORU9IKH58YRLK11S9CFR	http://www.movoto.com/sunnyvale-ca/247-peppermint-tree-ter-3-sunnyvale-ca-94086-100_81400488/	http://100.mlsimages.movoto.com/088/81400488_0.jpg	247 Peppermint Tree TER #3	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:20:55 UTC 2014
3Y40HMYLL1I4GPQ53QZKRY6ECXCXUD	http://www.movoto.com/sunnyvale-ca/1111-royal-ann-ct-sunnyvale-ca-94087-100_81417671/	http://100.mlsimages.movoto.com/071/81417671_0.jpg	1111 Royal Ann Ct	sunnyvale	A10DBWQ3JAUL4J	4 Star	Fri Nov 14 04:19:30 UTC 2014
3PA41K45VN4X95CI4RWSNT6R2N57PW	http://www.movoto.com/sunnyvale-ca/110-plaza-dr-sunnyvale-ca-94089-100_81426009/	http://100.mlsimages.movoto.com/009/81426009_0.jpg	110 Plaza Dr	sunnyvale	A2WNW8A4MOR7T7	4 Star	Fri Nov 14 04:20:10 UTC 2014
3ECKRY5B1QWOCTVKARYR5GYEQ2NIZN	http://www.movoto.com/sunnyvale-ca/850-sutter-ave-sunnyvale-ca-94086-100_81414276/	http://100.mlsimages.movoto.com/076/81414276_0.jpg	850 Sutter Ave	sunnyvale	A10DBWQ3JAUL4J	5 Star - Top 20%	Fri Nov 14 04:20:19 UTC 2014
33K3E8REWWV6ISJS0NYFV6OPF6L8X9	http://www.movoto.com/sunnyvale-ca/1222-elderberry-dr-sunnyvale-ca-94087-100_81408530/	http://100.mlsimages.movoto.com/030/81408530_0.jpg	1222 Elderberry Dr	sunnyvale	A10DBWQ3JAUL4J	5 Star - Top 20%	Fri Nov 14 04:20:01 UTC 2014
3E9ZFLPWOYSZ7YV599A68VI3I2PIXQ	http://www.movoto.com/sunnyvale-ca/418-crescent-ave-4-sunnyvale-ca-94087-100_81419601/	http://100.mlsimages.movoto.com/001/81419601_0.jpg	418 Crescent Ave #4	sunnyvale	A10DBWQ3JAUL4J	5 Star - Top 20%	Fri Nov 14 04:19:45 UTC 2014
3UOMW19E6D6ZSCPVBTVP59TOCYV5C1	http://www.movoto.com/cupertino-ca/7505-rainbow-dr-cupertino-ca-95014-100_81418504/	http://100.mlsimages.movoto.com/004/81418504_0.jpg	7505 Rainbow Dr	cupertino	A10DBWQ3JAUL4J	5 Star - Top 20%	Fri Nov 14 04:21:34 UTC 2014
3QE4DGPGBRBUD510ZA8YQ88PAUSG4H	http://www.movoto.com/sunnyvale-ca/250-santa-fe-ter-303-sunnyvale-ca-94085-100_81411622/	http://100.mlsimages.movoto.com/022/81411622_0.jpg	250 Santa Fe TER #303	sunnyvale	A10DBWQ3JAUL4J	4 Star	Fri Nov 14 04:22:02 UTC 2014
